Post_ID,Pseudo_Caption,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Viral
Post_2628,youtube Reel about #Education posted in India,invalid_date,Youtube,#misc,Reel,INDIA,,,,,0
Post_2842,twitter Reel about #Fashion posted in Australia,2023-07-17,  twitter  ,#Fashion,Reel,Australia,2961889.0,127008.0,56377.0,5965.0,0
Post_3195,youtube Post about #Fashion posted in India,invalid_date,youtube,#unknown,Post,  India  ,,,,,0
Post_1122,twitter Video about #Fitness posted in Canada,2022-03-23,twitter,#Fitness,Video,CANADA,4161787.0,343575.0,2003.0,19921.0,0
Post_303,twitter Tweet about #Dance posted in Japan,2023-06-29,  twitter  ,#Dance,Tweet,japan,-394485.0 Views,-373829.0 Likes,-36151.0 Shares,-12167.0 Comments,1
Post_2919,youtube Tweet about #Fitness posted in Brazil,invalid_date,youtube,#misc,Tweet,  Brazil  ,,,,,1
Post_3679,instagram Shorts about #Comedy posted in Brazil,2022-03-25,Instagram,#Comedy,Shorts,BRAZIL,-2148989.0 Views,-115422.0 Likes,-32844.0 Shares,-48115.0 Comments,0
Post_4326,instagram Reel about #Tech posted in Germany,2023-01-09,Instagram,#Tech,Reel,germany,4821524.0,61393.0,87511.0,45741.0,0
Post_3149,youtube Shorts about #Fashion posted in USA,2023-04-14,youtube,#Fashion,Shorts,  USA  ,683404.0,125632.0,69396.0,42246.0,1
Post_3430,instagram Post about #Gaming posted in UK,2023-08-30,INSTAGRAM,#Gaming,Post,Uk,4503859.0,296994.0,31652.0,33525.0,0
Post_2191,instagram Live Stream about #Comedy posted in Canada,2023-06-25,  instagram  ,#Comedy,Live Stream,canada,3712830.0,135258.0,87420.0,47950.0,0
Post_1283,youtube Post about #Dance posted in Brazil,2022-08-14,YOUTUBE,#Dance,Post,  Brazil  ,-1412186.0 Views,-348080.0 Likes,-24255.0 Shares,-47797.0 Comments,0
Post_220,tiktok Tweet about #Dance posted in Japan,2022-06-29,tiktok,#Dance,Tweet,japan,-2177828.0 Views,-478703.0 Likes,-86167.0 Shares,-17109.0 Comments,0
Post_602,youtube Live Stream about #Dance posted in Germany,2023-11-24,youtube,#Dance,Live Stream,germany,2888178.0,323173.0,11546.0,33894.0,0
Post_1240,tiktok Video about #Viral posted in Australia,2023-04-30,tiktok,#Viral,Video,australia,1476674.0,464620.0,19688.0,29990.0,0
Post_4563,tiktok Shorts about #Comedy posted in USA,2022-07-12,TIKTOK,#Comedy,Shorts,usa,-1577238.0 Views,-400151.0 Likes,-87336.0 Shares,-31218.0 Comments,1
Post_4624,instagram Video about #Dance posted in Japan,2023-05-04,  instagram  ,#Dance,Video,japan,-1984418.0 Views,-214222.0 Likes,-75144.0 Shares,-10982.0 Comments,1
Post_1959,tiktok Reel about #Tech posted in Brazil,2022-01-13,  tiktok  ,#Tech,Reel,  Brazil  ,2436246.0,264035.0,22806.0,41438.0,0
Post_569,twitter Shorts about #Tech posted in Japan,invalid_date,TWITTER,#none,Shorts,  Japan  ,,,,,0
Post_2630,tiktok Tweet about #Education posted in Brazil,2022-06-25,tiktok,#Education,Tweet,Brazil,3453424.0,279506.0,30204.0,25911.0,0
Post_470,instagram Live Stream about #Viral posted in UK,2022-01-03,instagram,#Viral,Live Stream,UK,275149.0,149844.0,9065.0,35899.0,1
Post_346,twitter Shorts about #Challenge posted in Australia,2022-07-16,  twitter  ,#Challenge,Shorts,  Australia  ,2902262.0,99211.0,30845.0,37170.0,0
Post_4530,youtube Post about #Music posted in India,2023-03-19,youtube,#Music,Post,India,2398278.0,346013.0,69432.0,23242.0,0
Post_3876,tiktok Post about #Fashion posted in USA,2023-04-09,  tiktok  ,#Fashion,Post,usa,2199227.0,110460.0,75602.0,31496.0,0
Post_4313,youtube Reel about #Music posted in Brazil,2022-07-19,youtube,#Music,Reel,BRAZIL,3685844.0,223830.0,55996.0,25133.0,0
Post_4547,youtube Tweet about #Fashion posted in Australia,2022-02-05,  youtube  ,#Fashion,Tweet,  Australia  ,1437126.0,183879.0,97221.0,43534.0,0
Post_927,twitter Post about #Music posted in USA,2022-10-31,TWITTER,#Music,Post,USA,4949423.0,17417.0,78926.0,33128.0,0
Post_3078,twitter Live Stream about #Comedy posted in UK,2023-10-02,Twitter,#Comedy,Live Stream,Uk,3827263.0,322588.0,41822.0,15238.0,0
Post_624,youtube Live Stream about #Comedy posted in Japan,2022-06-26,youtube,#Comedy,Live Stream,  Japan  ,2589337.0,387181.0,90606.0,13429.0,0
Post_2405,twitter Video about #Comedy posted in UK,2023-08-03,TWITTER,#Comedy,Video,Uk,270796.0,352250.0,73303.0,40986.0,1
Post_664,twitter Reel about #Fitness posted in USA,2022-06-21,twitter,#Fitness,Reel,USA,2840705.0,96581.0,28967.0,27454.0,1
Post_3440,tiktok Reel about #Tech posted in USA,2023-07-10,Tiktok,#Tech,Reel,Usa,3155890.0,224187.0,49865.0,1019.0,1
Post_2139,youtube Video about #Challenge posted in Japan,invalid_date,Youtube,#unknown,Video,Japan,,,,,0
Post_1500,youtube Shorts about #Education posted in USA,2023-05-16,youtube,#Education,Shorts,USA,1763821.0,229796.0,94518.0,13069.0,0
Post_352,youtube Post about #Fashion posted in Canada,2022-12-29,Youtube,#Fashion,Post,canada,-4443444.0 Views,-329468.0 Likes,-67869.0 Shares,-13843.0 Comments,0
Post_749,twitter Post about #Fashion posted in Japan,2022-06-25,twitter,#Fashion,Post,  Japan  ,2647569.0,195333.0,41306.0,22434.0,0
Post_3486,instagram Video about #Fitness posted in Canada,2022-07-05,  instagram  ,#Fitness,Video,  Canada  ,1650691.0,213362.0,16662.0,28984.0,1
Post_571,instagram Live Stream about #Fashion posted in Germany,2023-02-18,  instagram  ,#Fashion,Live Stream,GERMANY,1211898.0,301141.0,73729.0,34908.0,1
Post_2341,twitter Post about #Fashion posted in UK,2023-02-16,  twitter  ,#Fashion,Post,  UK  ,4395518.0,177243.0,14128.0,38308.0,0
Post_3452,tiktok Video about #Tech posted in USA,invalid_date,TIKTOK,#unknown,Video,  USA  ,,,,,1
Post_556,youtube Video about #Fitness posted in Australia,2022-04-22,YOUTUBE,#Fitness,Video,australia,348322.0,346558.0,13640.0,22532.0,1
Post_19,tiktok Post about #Fashion posted in USA,2022-05-08,Tiktok,#Fashion,Post,  USA  ,3461154.0,165335.0,50077.0,19505.0,0
Post_2340,tiktok Shorts about #Dance posted in Canada,2022-04-07,Tiktok,#Dance,Shorts,  Canada  ,3831295.0,342163.0,18158.0,42891.0,0
Post_4985,tiktok Reel about #Gaming posted in USA,2022-12-05,tiktok,#Gaming,Reel,USA,3781363.0,74717.0,184.0,38904.0,0
Post_4457,instagram Post about #Gaming posted in Japan,2022-11-06,instagram,#Gaming,Post,japan,3111832.0,171402.0,51391.0,12925.0,1
Post_1713,tiktok Live Stream about #Fashion posted in UK,2022-08-12,Tiktok,#Fashion,Live Stream,Uk,1290722.0,166513.0,58572.0,11367.0,0
Post_1810,tiktok Post about #Fitness posted in Canada,2023-08-05,  tiktok  ,#Fitness,Post,canada,2282731.0,406474.0,94993.0,28457.0,1
Post_790,youtube Tweet about #Tech posted in Japan,2022-06-29,Youtube,#Tech,Tweet,Japan,2302608.0,174419.0,24390.0,18624.0,1
Post_1129,twitter Video about #Fitness posted in USA,2023-05-13,  twitter  ,#Fitness,Video,Usa,3283134.0,413608.0,67001.0,12600.0,1
Post_3677,tiktok Reel about #Comedy posted in Brazil,2022-09-27,  tiktok  ,#Comedy,Reel,  Brazil  ,3960518.0,376256.0,1871.0,3708.0,0
Post_4464,twitter Tweet about #Challenge posted in India,2023-01-15,  twitter  ,#Challenge,Tweet,  India  ,3247592.0,76079.0,75922.0,31681.0,0
Post_2023,youtube Reel about #Dance posted in USA,2022-05-13,YOUTUBE,#Dance,Reel,usa,4527939.0,282607.0,15479.0,18712.0,0
Post_3367,instagram Post about #Gaming posted in Japan,2023-05-09,  instagram  ,#Gaming,Post,JAPAN,1252622.0,38532.0,98666.0,12777.0,0
Post_4643,tiktok Live Stream about #Fitness posted in Germany,2023-09-12,Tiktok,#Fitness,Live Stream,Germany,3029888.0,257416.0,52387.0,39227.0,0
Post_3370,youtube Post about #Tech posted in Brazil,2023-04-27,  youtube  ,#Tech,Post,BRAZIL,-2337854.0 Views,-207836.0 Likes,-53641.0 Shares,-4400.0 Comments,0
Post_3886,instagram Live Stream about #Dance posted in USA,2022-10-01,  instagram  ,#Dance,Live Stream,USA,1489412.0,259640.0,31561.0,24249.0,1
Post_4201,twitter Shorts about #Tech posted in India,2022-02-18,Twitter,#Tech,Shorts,India,4426725.0,158336.0,67298.0,41529.0,0
Post_728,instagram Shorts about #Music posted in Japan,2023-04-01,INSTAGRAM,#Music,Shorts,JAPAN,898563.0,298465.0,57845.0,44877.0,1
Post_3303,instagram Video about #Challenge posted in Germany,2022-02-15,  instagram  ,#Challenge,Video,Germany,478538.0,205376.0,88710.0,8313.0,1
Post_1950,twitter Tweet about #Fitness posted in India,2022-05-02,  twitter  ,#Fitness,Tweet,INDIA,738822.0,341078.0,21459.0,47079.0,1
Post_4371,tiktok Reel about #Comedy posted in UK,2023-07-26,TIKTOK,#Comedy,Reel,UK,939687.0,196880.0,64509.0,3021.0,1
Post_1682,instagram Tweet about #Education posted in Japan,2022-10-04,INSTAGRAM,#Education,Tweet,japan,1582423.0,386088.0,53051.0,35424.0,0
Post_2049,twitter Reel about #Challenge posted in Australia,2023-09-08,  twitter  ,#Challenge,Reel,Australia,-1451444.0 Views,-412467.0 Likes,-4563.0 Shares,-36176.0 Comments,0
Post_1627,twitter Tweet about #Education posted in Canada,2023-07-19,Twitter,#Education,Tweet,Canada,-4582495.0 Views,-64321.0 Likes,-94120.0 Shares,-12939.0 Comments,0
Post_2345,instagram Video about #Challenge posted in Canada,2022-02-19,  instagram  ,#Challenge,Video,  Canada  ,358197.0,302752.0,72799.0,21197.0,0
Post_3845,instagram Shorts about #Challenge posted in India,2022-10-01,instagram,#Challenge,Shorts,india,1050906.0,57416.0,10271.0,31691.0,0
Post_2669,twitter Live Stream about #Education posted in Australia,2022-03-11,  twitter  ,#Education,Live Stream,  Australia  ,503484.0,324674.0,53727.0,34736.0,1
Post_2814,tiktok Post about #Comedy posted in Canada,2023-06-21,tiktok,#Comedy,Post,CANADA,4052947.0,12513.0,92796.0,34676.0,0
Post_3480,instagram Post about #Tech posted in UK,2022-06-09,INSTAGRAM,#error,Post,UK,,,,,0
Post_3636,youtube Tweet about #Fitness posted in Japan,2022-01-24,Youtube,#Fitness,Tweet,  Japan  ,636960.0,147410.0,83963.0,46376.0,1
Post_4142,tiktok Shorts about #Gaming posted in USA,2022-01-21,tiktok,#Gaming,Shorts,USA,602303.0,120883.0,23532.0,39303.0,1
Post_3312,twitter Shorts about #Tech posted in Japan,2022-05-15,  twitter  ,#Tech,Shorts,JAPAN,1953776.0,361649.0,78420.0,29515.0,0
Post_1606,instagram Video about #Fitness posted in Australia,2023-12-28,Instagram,#Fitness,Video,AUSTRALIA,2463746.0,310242.0,10086.0,38862.0,1
Post_639,youtube Live Stream about #Dance posted in Germany,2023-04-05,YOUTUBE,#Dance,Live Stream,  Germany  ,1763209.0,466418.0,98204.0,42669.0,0
Post_4034,instagram Post about #Dance posted in Japan,2023-12-22,  instagram  ,#Dance,Post,JAPAN,3236693.0,354205.0,98081.0,45380.0,0
Post_3402,instagram Tweet about #Tech posted in Brazil,2022-11-09,instagram,#Tech,Tweet,BRAZIL,-2822791.0 Views,-420187.0 Likes,-28350.0 Shares,-34025.0 Comments,0
Post_2471,twitter Video about #Viral posted in Australia,2022-06-01,Twitter,#Viral,Video,Australia,2020909.0,65259.0,90445.0,33608.0,0
Post_3069,instagram Reel about #Music posted in Brazil,2022-01-08,Instagram,#Music,Reel,  Brazil  ,-961891.0 Views,-487176.0 Likes,-12329.0 Shares,-34064.0 Comments,1
Post_1215,youtube Reel about #Fashion posted in Japan,2023-03-03,Youtube,#Fashion,Reel,  Japan  ,4736019.0,308046.0,88779.0,33858.0,0
Post_1424,instagram Tweet about #Music posted in Germany,2022-10-10,instagram,#Music,Tweet,germany,1401937.0,135014.0,42756.0,42886.0,0
Post_4786,twitter Live Stream about #Music posted in India,2023-11-06,TWITTER,#Music,Live Stream,INDIA,-318117.0 Views,-384817.0 Likes,-87062.0 Shares,-42578.0 Comments,1
Post_2522,youtube Post about #Fitness posted in Australia,2022-03-22,  youtube  ,#Fitness,Post,australia,1917861.0,499874.0,92567.0,19082.0,1
Post_2134,instagram Shorts about #Comedy posted in Brazil,2023-03-09,Instagram,#Comedy,Shorts,brazil,3685642.0,89680.0,72848.0,26621.0,0
Post_235,youtube Reel about #Viral posted in Japan,2023-10-25,youtube,#Viral,Reel,  Japan  ,1715566.0,326676.0,69635.0,19235.0,0
Post_4995,instagram Shorts about #Comedy posted in Brazil,2022-02-08,instagram,#Comedy,Shorts,Brazil,940934.0,436187.0,12363.0,11054.0,1
Post_3650,youtube Shorts about #Comedy posted in Germany,2022-05-14,YOUTUBE,#Comedy,Shorts,  Germany  ,1027279.0,27234.0,44956.0,1445.0,1
Post_3767,instagram Live Stream about #Viral posted in India,2023-10-02,instagram,#Viral,Live Stream,  India  ,1405081.0,174642.0,70414.0,820.0,0
Post_4990,instagram Shorts about #Fitness posted in Australia,2023-08-20,INSTAGRAM,#Fitness,Shorts,Australia,535624.0,202764.0,39983.0,22546.0,1
Post_2311,instagram Shorts about #Gaming posted in Canada,2023-12-04,Instagram,#Gaming,Shorts,CANADA,1085496.0,253431.0,33825.0,31215.0,0
Post_3867,tiktok Tweet about #Comedy posted in UK,2023-07-07,Tiktok,#Comedy,Tweet,UK,4584196.0,344718.0,40922.0,41695.0,0
Post_793,tiktok Tweet about #Fashion posted in UK,2022-06-24,tiktok,#Fashion,Tweet,uk,816983.0,22944.0,94141.0,17673.0,0
Post_2510,twitter Reel about #Comedy posted in UK,2022-09-01,TWITTER,#Comedy,Reel,uk,3749586.0,315273.0,93109.0,16533.0,0
Post_766,youtube Shorts about #Gaming posted in Germany,2022-04-14,YOUTUBE,#Gaming,Shorts,GERMANY,2996758.0,80465.0,74505.0,39752.0,0
Post_2641,instagram Shorts about #Fashion posted in USA,2022-08-05,Instagram,#Fashion,Shorts,USA,123286.0,34636.0,6143.0,15414.0,1
Post_1347,youtube Reel about #Music posted in USA,2023-07-13,Youtube,#Music,Reel,USA,4985164.0,47700.0,96055.0,48941.0,0
Post_3989,twitter Reel about #Fashion posted in Australia,2023-06-27,TWITTER,#Fashion,Reel,Australia,1945337.0,66807.0,22816.0,37103.0,0
Post_2803,twitter Live Stream about #Music posted in USA,2022-11-12,TWITTER,#Music,Live Stream,  USA  ,580864.0,103465.0,61418.0,35190.0,0
Post_3914,instagram Live Stream about #Challenge posted in Brazil,2022-05-15,  instagram  ,#Challenge,Live Stream,BRAZIL,1482758.0,35680.0,95504.0,33046.0,0
Post_4714,tiktok Tweet about #Music posted in USA,2022-11-26,  tiktok  ,#Music,Tweet,USA,40261.0,171945.0,70151.0,1807.0,0
Post_306,twitter Video about #Comedy posted in Brazil,2023-01-26,  twitter  ,#Comedy,Video,brazil,1359747.0,471796.0,85070.0,14073.0,1
Post_530,twitter Reel about #Tech posted in USA,2023-10-27,TWITTER,#Tech,Reel,USA,18921.0,150828.0,7751.0,27357.0,1
Post_3754,youtube Shorts about #Tech posted in Brazil,2022-04-16,youtube,#Tech,Shorts,brazil,-1039646.0 Views,-140978.0 Likes,-27325.0 Shares,-15958.0 Comments,0
Post_3828,tiktok Reel about #Viral posted in India,2022-05-03,Tiktok,#Viral,Reel,INDIA,2649565.0,350482.0,73302.0,8582.0,0
Post_856,twitter Reel about #Fashion posted in UK,2022-05-27,twitter,#Fashion,Reel,UK,2843559.0,12146.0,35655.0,43443.0,0
Post_1457,youtube Post about #Fitness posted in Canada,2023-09-28,  youtube  ,#Fitness,Post,canada,3789717.0,314746.0,69878.0,17368.0,0
Post_4211,tiktok Shorts about #Challenge posted in Brazil,2023-10-31,tiktok,#Challenge,Shorts,  Brazil  ,653382.0,203055.0,29290.0,21516.0,1
Post_2845,twitter Shorts about #Fitness posted in Australia,2023-11-17,twitter,#Fitness,Shorts,AUSTRALIA,-3611304.0 Views,-361772.0 Likes,-97629.0 Shares,-18007.0 Comments,0
Post_2119,twitter Post about #Fitness posted in India,2023-06-28,TWITTER,#Fitness,Post,India,1191790.0,18070.0,38513.0,39735.0,0
Post_3092,youtube Tweet about #Comedy posted in UK,2023-04-07,Youtube,#Comedy,Tweet,uk,3364887.0,358232.0,54348.0,46144.0,0
Post_1420,instagram Post about #Viral posted in India,2022-10-04,instagram,#Viral,Post,India,-1834220.0 Views,-276597.0 Likes,-79599.0 Shares,-22457.0 Comments,1
Post_2928,twitter Reel about #Tech posted in Germany,2023-11-01,TWITTER,#Tech,Reel,germany,-4937731.0 Views,-271763.0 Likes,-20030.0 Shares,-7030.0 Comments,0
Post_4386,youtube Shorts about #Education posted in USA,2022-12-07,YOUTUBE,#Education,Shorts,  USA  ,4651762.0,237587.0,10380.0,40921.0,1
Post_1766,instagram Live Stream about #Challenge posted in Germany,2023-11-22,  instagram  ,#Challenge,Live Stream,GERMANY,-1876071.0 Views,-259700.0 Likes,-34498.0 Shares,-9001.0 Comments,0
Post_2509,youtube Reel about #Music posted in India,2022-01-26,YOUTUBE,#Music,Reel,india,1703137.0,293146.0,32428.0,36233.0,0
Post_2876,instagram Post about #Tech posted in Canada,2022-10-07,instagram,#Tech,Post,canada,4367832.0,28067.0,57644.0,1618.0,0
Post_2537,tiktok Shorts about #Comedy posted in Australia,2022-12-25,TIKTOK,#Comedy,Shorts,AUSTRALIA,74888.0,471073.0,9766.0,20104.0,0
Post_2504,tiktok Shorts about #Comedy posted in Germany,2022-02-17,  tiktok  ,#unknown,Shorts,germany,,,,,0
Post_2592,twitter Video about #Fitness posted in Canada,2023-05-03,  twitter  ,#Fitness,Video,CANADA,559570.0,479352.0,39884.0,22495.0,1
Post_4426,youtube Video about #Dance posted in UK,2022-11-20,Youtube,#Dance,Video,UK,719722.0,458100.0,94550.0,26603.0,1
Post_1101,tiktok Tweet about #Music posted in Brazil,2023-11-06,TIKTOK,#Music,Tweet,  Brazil  ,3648938.0,224759.0,88368.0,34806.0,0
Post_603,instagram Tweet about #Education posted in Germany,2022-08-15,INSTAGRAM,#Education,Tweet,  Germany  ,3177760.0,71183.0,55349.0,7595.0,0
Post_4852,instagram Video about #Tech posted in UK,2022-10-14,  instagram  ,#Tech,Video,Uk,2744334.0,432158.0,74368.0,12933.0,1
Post_2793,tiktok Post about #Fitness posted in Brazil,2023-10-12,  tiktok  ,#Fitness,Post,BRAZIL,3504067.0,17759.0,35751.0,7695.0,0
Post_2960,tiktok Post about #Music posted in USA,2023-09-19,  tiktok  ,#Music,Post,usa,1004040.0,474058.0,29602.0,28975.0,1
Post_933,tiktok Live Stream about #Challenge posted in Germany,2023-07-30,  tiktok  ,#Challenge,Live Stream,  Germany  ,-1360958.0 Views,-488748.0 Likes,-52814.0 Shares,-21553.0 Comments,1
Post_2017,twitter Video about #Comedy posted in Japan,2023-12-30,  twitter  ,#Comedy,Video,Japan,3194300.0,364905.0,10897.0,45148.0,0
Post_463,instagram Shorts about #Dance posted in India,2022-06-09,Instagram,#Dance,Shorts,INDIA,-1926503.0 Views,-103365.0 Likes,-58675.0 Shares,-33276.0 Comments,0
Post_2791,youtube Reel about #Dance posted in Canada,2023-05-03,YOUTUBE,#Dance,Reel,canada,-4701021.0 Views,-315148.0 Likes,-11535.0 Shares,-1792.0 Comments,0
Post_264,instagram Tweet about #Music posted in Canada,2022-03-11,INSTAGRAM,#Music,Tweet,canada,4588770.0,448601.0,52948.0,32818.0,0
Post_1206,youtube Video about #Viral posted in Australia,2022-02-24,youtube,#Viral,Video,AUSTRALIA,-1538823.0 Views,-307662.0 Likes,-59624.0 Shares,-8124.0 Comments,0
Post_2070,instagram Reel about #Tech posted in Germany,2022-06-04,INSTAGRAM,#Tech,Reel,  Germany  ,-3658771.0 Views,-290514.0 Likes,-58998.0 Shares,-36045.0 Comments,1
Post_1816,tiktok Shorts about #Education posted in Brazil,2023-07-09,  tiktok  ,#Education,Shorts,Brazil,4524809.0,54594.0,90263.0,45323.0,0
Post_788,tiktok Shorts about #Music posted in USA,2022-11-08,  tiktok  ,#Music,Shorts,Usa,2648881.0,466996.0,13573.0,37701.0,0
Post_565,tiktok Reel about #Music posted in Japan,2022-03-08,Tiktok,#Music,Reel,japan,2325819.0,315226.0,26911.0,8993.0,0
Post_367,instagram Live Stream about #Education posted in UK,2023-04-23,INSTAGRAM,#Education,Live Stream,uk,464742.0,267582.0,36900.0,25379.0,0
Post_2838,instagram Reel about #Challenge posted in USA,2022-05-13,instagram,#Challenge,Reel,Usa,228932.0,378052.0,98315.0,7270.0,1
Post_4694,twitter Shorts about #Fitness posted in USA,2022-11-13,Twitter,#Fitness,Shorts,USA,-3240909.0 Views,-43890.0 Likes,-52928.0 Shares,-33640.0 Comments,0
Post_1883,tiktok Shorts about #Music posted in Canada,2023-02-05,TIKTOK,#Music,Shorts,Canada,758897.0,484797.0,85360.0,28431.0,1
Post_715,twitter Shorts about #Music posted in Australia,2023-02-26,  twitter  ,#Music,Shorts,  Australia  ,3590997.0,212084.0,3612.0,14460.0,1
Post_2041,youtube Video about #Tech posted in Australia,2023-08-26,  youtube  ,#Tech,Video,AUSTRALIA,4170429.0,240453.0,43182.0,37669.0,0
Post_1413,youtube Live Stream about #Gaming posted in India,2023-05-13,  youtube  ,#Gaming,Live Stream,india,4596667.0,27747.0,18462.0,49929.0,0
Post_4555,twitter Video about #Viral posted in Australia,2022-09-30,twitter,#Viral,Video,  Australia  ,1312128.0,143980.0,37304.0,38740.0,0
Post_3204,twitter Live Stream about #Dance posted in Canada,2023-03-18,  twitter  ,#Dance,Live Stream,canada,-4814733.0 Views,-413922.0 Likes,-85371.0 Shares,-14507.0 Comments,1
Post_2631,instagram Video about #Fashion posted in Germany,2023-12-04,  instagram  ,#Fashion,Video,germany,-172200.0 Views,-480028.0 Likes,-66136.0 Shares,-20523.0 Comments,1
